Epochs,Train 1Perceptual_Loss,Train 0.001kld_loss,Train Total Loss,Val 1Perceptual_Loss,Val 0.001kld_loss,Val Total Loss,Train SI_SDR,Val SI_SDR
854,0.07974235511548634,0.005699353264635939,0.08544170838870488,0.08665714594974833,0.00560639585052037,0.09226354196808248,3.6152193531365837,2.594480543091612
855,0.07955692574691682,0.00569042513857372,0.08524735089011194,0.08522231610456728,0.005718911993580888,0.09094122800062288,3.6211126497004793,2.6748605580824725
856,0.07979371883186366,0.005693856658878787,0.08548757547621803,0.09053612230521328,0.005455236117583963,0.09599135838589579,3.6061264851142867,2.587887674682545
857,0.0794027729315546,0.00570301058907273,0.08510578347859457,0.0878823931135659,0.005501649221229666,0.09338404252984614,3.635681986400333,2.562019758291964
858,0.07932857546201838,0.005709811702013255,0.08503838717613531,0.08572639197392284,0.005723656492553792,0.09145004846999105,3.6324744688061776,2.645751571486581
859,0.07955431672154674,0.005702015732781212,0.08525633247171323,0.08673230600104018,0.00565956125457613,0.0923918670148782,3.6165545217636517,2.586691122516146
860,0.07957849583618469,0.005698245200055646,0.08527674119116735,0.08470014121453717,0.005683139437493288,0.09038328075043435,3.61534209414218,2.6500493162645484
861,0.07944909176333245,0.005701844566387242,0.08515093636669092,0.08692754259649313,0.005611862921384427,0.09253940564703267,3.6273173854628222,2.540603146238147
862,0.07941299386759111,0.005703418505719611,0.08511641243779028,0.08580745348249966,0.005662087706919268,0.0914695411850259,3.613623355788184,2.562255705640001
863,0.07956387587102916,0.00569960105893975,0.08526347686548934,0.09017463385496499,0.005342900351498206,0.09551753454472658,3.629568421463209,2.4998912967038605
864,0.07954911840639459,0.00570652792617566,0.0852556462859161,0.08500550198105146,0.005541854799848121,0.090547356726426,3.6356895151204784,2.559181424244395
865,0.07962216846011086,0.005700922248064627,0.08532309071257682,0.08749214647654092,0.005464904180745471,0.09295705076799078,3.6160661457053656,2.521279794989892
866,0.07945038971714746,0.005699855757618432,0.08515024550139397,0.08423624629822542,0.0057703069753874585,0.09000655322704675,3.638183676593696,2.622225542113466
867,0.07947524978351446,0.005703490963144076,0.0851787407926525,0.0857971588606542,0.005609608368666948,0.09140676709840882,3.6251799767037647,2.557331186420513
868,0.0796300214794526,0.005710010846596148,0.0853400322800548,0.08665692535633186,0.0056401824745578024,0.09229710773336437,3.6219087229981763,2.570287790163508
869,0.07956416872884578,0.005699261532663341,0.08526343038738732,0.08585908835367212,0.0057491482701152565,0.09160823682147377,3.631225659485575,2.669625133163524
870,0.0793594335538594,0.005698995910750417,0.08505842954603451,0.08600657745352332,0.005664848370196403,0.09167142598274744,3.6298497798368476,2.5947927734761866
871,0.07937069110649801,0.005703758336128298,0.08507444950204435,0.08748143166303635,0.005606925057001271,0.09308835677802563,3.6229697285899594,2.6485146630485104
872,0.0793434921053497,0.005708192605859756,0.0850516847354168,0.08488636313463158,0.005797619247844197,0.09068398254941094,3.6362014881322877,2.583000661854474
873,0.0795253606580043,0.005697973806891654,0.08522333451573137,0.08351552500477377,0.005741229379233324,0.08925675465813222,3.6237160015309016,2.6124260786569344
874,0.0795503625054694,0.005704239883595665,0.08525460234901291,0.08551816866504697,0.005622412374172852,0.09114058115431722,3.6384288697223583,2.5963479954679056
